@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,448,225,183,42,0,81.333333,18.666667,0,0.626807,0.279528,0.378419,56.328506,75.954315,223.844489,147.899236,75.945253,0.994864,0.65733,0.337534,106.451076,0.473116,10706.208674,0.786885,96,0.15534,16,0.84466,87,0.213115,26,0.857143,0.786885,0.820513,0.629296,0.856239,0.842831,0.813333,0.181788,0.818212,0.186667,0.81721,0.813333,0.813666,0.629296,0.856239,0.838059,0.813034,0.813333,0.184,0.001,0.1875,0,187.5,0,12514,36190,19019,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,172,52,0,76.785714,23.214286,0,0.529716,0.298548,0.422461,60.17418,84.830641,222.711449,176.217177,46.494272,0.994248,0.786684,0.207564,94.978565,0.424011,9549.431662,0.811475,99,0.284314,29,0.715686,73,0.188525,23,0.773438,0.811475,0.792,0.530497,0.854388,0.868842,0.767857,0.240695,0.759305,0.232143,0.767508,0.767857,0.767126,0.530497,0.854388,0.84203,0.764687,0.767857,0.139,0,0.140625,0,140.625,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,184,40,0,82.142857,17.857143,0,0.643426,0.23855,0.3804,48.081304,76.384763,222.711449,151.717542,70.993907,0.994248,0.67731,0.316937,121.234407,0.541225,12189.273327,0.786885,96,0.137255,14,0.862745,88,0.213115,26,0.872727,0.786885,0.827586,0.647139,0.871986,0.849743,0.821429,0.171798,0.828202,0.178571,0.826828,0.821429,0.821771,0.647139,0.871986,0.849668,0.821201,0.821429,0.139,0.001,0.140625,0,140.625,0,12514,36267,18942,96.428571,82.589286,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,448,225,182,43,0,80.888889,19.111111,0,0.616482,0.276339,0.384313,55.685747,77.137365,223.844489,152.222357,71.622133,0.994864,0.676544,0.318321,107.750396,0.478891,10836.886407,0.803279,98,0.184466,19,0.815534,84,0.196721,24,0.837607,0.803279,0.820084,0.617096,0.847286,0.844946,0.808889,0.190076,0.809924,0.191111,0.810218,0.808889,0.809154,0.617096,0.847286,0.824702,0.808146,0.808889,0.14,0,0.140625,0,140.625,0,12514,36190,19019,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,182,42,0,81.25,18.75,0,0.623198,0.266459,0.367463,53.706562,73.786963,222.711449,139.245713,83.465737,0.994248,0.621633,0.372615,111.2761,0.496768,11188.035059,0.811475,99,0.186275,19,0.813725,83,0.188525,23,0.838983,0.811475,0.825,0.623599,0.899871,0.916489,0.8125,0.187299,0.812701,0.1875,0.813499,0.8125,0.81274,0.623599,0.899871,0.902423,0.811538,0.8125,0.14,0,0.140625,0,140.625,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,188,36,0,83.928571,16.071429,0,0.676508,0.235193,0.347703,47.40466,69.81911,222.711449,128.625117,94.086332,0.994248,0.574219,0.420028,124.934229,0.557742,12561.264539,0.844262,103,0.166667,17,0.833333,85,0.155738,19,0.858333,0.844262,0.85124,0.676618,0.893001,0.886409,0.839286,0.16169,0.83831,0.160714,0.839652,0.839286,0.839402,0.676618,0.893001,0.871304,0.838241,0.839286,0.14,0,0.125,0,125,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,448,225,186,39,0,82.666667,17.333333,0,0.651107,0.277785,0.369545,55.977249,74.173143,223.844489,142.056078,81.788411,0.994864,0.63136,0.363504,107.332966,0.477035,10794.903871,0.836066,102,0.184466,19,0.815534,84,0.163934,20,0.842975,0.836066,0.839506,0.651133,0.877885,0.890689,0.826667,0.175067,0.824933,0.173333,0.826823,0.826667,0.826729,0.651133,0.877885,0.857045,0.82555,0.826667,0.138,0,0.125,0,125,0,12514,36190,19019,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,179,45,0,79.910714,20.089286,0,0.59071,0.289451,0.383695,58.34063,77.046413,222.711449,150.028758,72.682691,0.994248,0.669771,0.324476,100.971291,0.450765,10151.958474,0.868852,106,0.284314,29,0.715686,73,0.131148,16,0.785185,0.868852,0.824903,0.594883,0.874397,0.885283,0.799107,0.214568,0.785432,0.200893,0.801141,0.799107,0.797351,0.594883,0.874397,0.862035,0.79465,0.799107,0.152,0,0.140625,0,140.625,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,185,39,0,82.589286,17.410714,0,0.649269,0.240278,0.369048,48.429507,74.105295,222.711449,143.046478,79.664972,0.994248,0.6386,0.355647,121.618217,0.542938,12227.862756,0.836066,102,0.186275,19,0.813725,83,0.163934,20,0.842975,0.836066,0.839506,0.649296,0.876888,0.890674,0.825893,0.176102,0.823898,0.174107,0.826059,0.825893,0.825959,0.649296,0.876888,0.864346,0.824631,0.825893,0.2,0.001,0.109375,0,109.375,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2',-5990607817048210779,20170204.0519,448,225,188,37,0,83.555556,16.444444,0,0.670988,0.258519,0.366938,52.094838,73.650001,223.844489,143.631817,80.212672,0.994864,0.638364,0.356501,114.135543,0.507269,11479.06608,0.811475,99,0.135922,14,0.864078,89,0.188525,23,0.876106,0.811475,0.842553,0.673147,0.900844,0.927208,0.835556,0.160002,0.839998,0.164444,0.838814,0.835556,0.835848,0.673147,0.900844,0.886209,0.83523,0.835556,0.243,0,0.203125,0,203.125,0,13311,36190,19019,98.666667,94.222222,?
