@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 16\nSize of the tree: 31\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,3,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,48,33,0,59.259259,40.740741,0,0.193178,0.421446,0.544935,84.641256,109.193501,80.779108,6519.408715,-6438.629607,0.997273,80.486527,-79.489254,13.135597,0.162168,1317.881559,0.684211,26,0.488372,21,0.511628,22,0.315789,12,0.553191,0.684211,0.611765,0.198032,0.627295,0.538495,0.592593,0.396754,0.603246,0.407407,0.603022,0.592593,0.590352,0.198032,0.627295,0.607951,0.591597,0.592593,0.01,0,0.015625,0,15.625,0,18186,138961,17245,92.592593,87.654321,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,4,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,54,27,0,66.666667,33.333333,0,0.333841,0.387067,0.513014,77.736903,102.797251,80.779108,5440.457138,-5359.67803,0.997273,67.166138,-66.168865,19.12834,0.236152,1919.127638,0.684211,26,0.348837,15,0.651163,28,0.315789,12,0.634146,0.684211,0.658228,0.334759,0.672583,0.632091,0.666667,0.331293,0.668707,0.333333,0.669106,0.666667,0.666972,0.334759,0.672583,0.654863,0.666463,0.666667,0.012,0,0.015625,0,15.625,0,21462,138961,17245,92.592593,83.950617,'Number of leaves: 50\nSize of the tree: 99\n',99,50,50
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,5,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,56,25,0,69.135802,30.864198,0,0.373647,0.353102,0.461096,70.915419,92.393884,80.779108,2210.700429,-2129.921321,0.997273,27.292598,-26.295325,24.740567,0.305439,2482.196835,0.578947,22,0.209302,9,0.790698,34,0.421053,16,0.709677,0.578947,0.637681,0.379529,0.763464,0.738072,0.691358,0.321713,0.678287,0.308642,0.693923,0.691358,0.687318,0.379529,0.763464,0.737459,0.684432,0.691358,0.009,0,0.015625,0,15.625,0,12726,138961,17245,97.530864,90.740741,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,6,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,50,31,0,61.728395,38.271605,0,0.246625,0.413202,0.532814,82.985634,106.764677,80.779108,7583.883532,-7503.104424,0.997273,93.628192,-92.630919,14.564456,0.179808,1461.237657,0.763158,29,0.511628,22,0.488372,21,0.236842,9,0.568627,0.763158,0.651685,0.259938,0.635251,0.550077,0.617284,0.365754,0.634246,0.382716,0.638368,0.617284,0.611158,0.259938,0.635251,0.608386,0.613514,0.617284,0.011,0,0,0,0,0,23282,138961,17245,91.358025,87.654321,'Number of leaves: 55\nSize of the tree: 109\n',109,55,55
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,7,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,726,80,57,23,0,71.25,28.75,0,0.420655,0.330301,0.49605,66.388434,99.486132,79.679854,10781.616514,-10701.936659,0.995998,134.770206,-133.774208,27.672811,0.34591,2775.992689,0.675676,25,0.255814,11,0.744186,32,0.324324,12,0.694444,0.675676,0.684932,0.420788,0.731615,0.634743,0.7125,0.292638,0.707362,0.2875,0.71209,0.7125,0.712183,0.420788,0.731615,0.687899,0.710282,0.7125,0.012,0,0.015625,0,15.625,0,27650,139150,17056,87.5,75.625,'Number of leaves: 67\nSize of the tree: 133\n',133,67,67
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,8,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,726,80,45,35,0,56.25,43.75,0,0.125,0.479078,0.60458,96.291699,121.252431,79.679854,17241.358697,-17161.678843,0.995998,215.516984,-214.520986,3.81905,0.047738,383.107227,0.567568,21,0.44186,19,0.55814,24,0.432432,16,0.525,0.567568,0.545455,0.125353,0.522942,0.476588,0.5625,0.436793,0.563207,0.4375,0.565312,0.5625,0.563116,0.125353,0.522942,0.52902,0.561884,0.5625,0.01,0,0.015625,0,15.625,0,18550,139150,17056,77.5,79.375,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,9,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,726,80,50,30,0,62.5,37.5,0,0.256966,0.414491,0.541966,83.310194,108.694875,79.679854,8656.540696,-8576.860842,0.995998,108.206759,-107.210761,13.919998,0.174,1396.381921,0.702703,26,0.44186,19,0.55814,24,0.297297,11,0.577778,0.702703,0.634146,0.262164,0.609365,0.540716,0.625,0.364158,0.635842,0.375,0.635794,0.625,0.624062,0.262164,0.609365,0.589988,0.624765,0.625,0.01,0,0.015625,0,15.625,0,21826,139150,17056,90,85,'Number of leaves: 51\nSize of the tree: 101\n',101,51,51
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,10,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,726,80,52,28,0,65,35,0,0.314146,0.383327,0.515896,77.046348,103.466301,79.679854,8645.648223,-8565.968368,0.995998,108.070603,-107.074605,18.607971,0.2326,1866.655018,0.810811,30,0.488372,21,0.511628,22,0.189189,7,0.588235,0.810811,0.681818,0.334425,0.687618,0.582847,0.65,0.327561,0.672439,0.35,0.679817,0.65,0.643813,0.334425,0.687618,0.670475,0.646465,0.65,0.011,0,0,0,0,0,23646,139150,17056,90,80,'Number of leaves: 56\nSize of the tree: 111\n',111,56,56
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,1,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,52,29,0,64.197531,35.802469,0,0.299433,0.403025,0.548317,80.941784,109.871098,80.779108,15078.796018,-14998.01691,0.997273,186.157976,-185.160703,16.029894,0.1979,1608.263575,0.842105,32,0.534884,23,0.465116,20,0.157895,6,0.581818,0.842105,0.688172,0.328405,0.637699,0.554221,0.641975,0.334754,0.665246,0.358025,0.681309,0.641975,0.630594,0.328405,0.637699,0.610698,0.633941,0.641975,0.01,0,0.015625,0,15.625,0,24738,138961,17245,82.716049,75.308642,'Number of leaves: 59\nSize of the tree: 117\n',117,59,59
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,2,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,51,30,0,62.962963,37.037037,0,0.26319,0.389339,0.536755,78.193071,107.554404,80.779108,9723.527988,-9642.74888,0.997273,120.043555,-119.046282,18.025268,0.222534,1808.457485,0.684211,26,0.418605,18,0.581395,25,0.315789,12,0.590909,0.684211,0.634146,0.266095,0.671053,0.601798,0.62963,0.364024,0.635976,0.37037,0.635909,0.62963,0.629291,0.266095,0.671053,0.634686,0.629573,0.62963,0.013,0,0.015625,0,15.625,0,26194,138961,17245,88.888889,80.864198,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,3,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,59,22,0,72.839506,27.160494,0,0.454712,0.332446,0.493744,66.767022,98.93591,80.779108,9713.944639,-9633.165531,0.997273,119.925242,-118.92797,28.162836,0.347689,2825.54972,0.710526,27,0.255814,11,0.744186,32,0.289474,11,0.710526,0.710526,0.710526,0.454712,0.721848,0.63919,0.728395,0.273683,0.726317,0.271605,0.728395,0.728395,0.728395,0.454712,0.721848,0.693407,0.727356,0.728395,0.013,0,0.015625,0,15.625,0,24738,138961,17245,87.654321,76.54321,'Number of leaves: 59\nSize of the tree: 117\n',117,59,59
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,4,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,51,30,0,62.962963,37.037037,0,0.260949,0.387688,0.519364,77.861638,104.069548,80.779108,10788.696724,-10707.917616,0.997273,133.193787,-132.196514,18.841243,0.232608,1890.323496,0.657895,25,0.395349,17,0.604651,26,0.342105,13,0.595238,0.657895,0.625,0.262225,0.657895,0.546373,0.62963,0.367084,0.632916,0.37037,0.633157,0.62963,0.629855,0.262225,0.657895,0.635205,0.629573,0.62963,0.008,0,0,0,0,0,17458,138961,17245,87.654321,80.864198,'Number of leaves: 39\nSize of the tree: 77\n',77,39,39
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,5,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,52,29,0,64.197531,35.802469,0,0.286669,0.402108,0.540157,80.757682,108.236086,80.779108,10798.15017,-10717.371062,0.997273,133.310496,-132.313223,16.411109,0.202606,1646.510535,0.684211,26,0.395349,17,0.604651,26,0.315789,12,0.604651,0.684211,0.641975,0.288862,0.631579,0.556648,0.641975,0.353114,0.646886,0.358025,0.646886,0.641975,0.641975,0.288862,0.631579,0.601255,0.641975,0.641975,0.011,0,0,0,0,0,22190,138961,17245,86.419753,80.246914,'Number of leaves: 52\nSize of the tree: 103\n',103,52,52
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,6,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,725,81,54,27,0,66.666667,33.333333,0,0.333841,0.375238,0.503565,75.36114,100.903814,80.779108,7574.947124,-7494.168016,0.997273,93.517866,-92.520593,21.068994,0.260111,2113.831534,0.684211,26,0.348837,15,0.651163,28,0.315789,12,0.634146,0.684211,0.658228,0.334759,0.687882,0.613823,0.666667,0.331293,0.668707,0.333333,0.669106,0.666667,0.666972,0.334759,0.687882,0.650284,0.666463,0.666667,0.011,0,0.015625,0,15.625,0,21098,138961,17245,91.358025,85.802469,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,7,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,726,80,44,36,0,55,45,0,0.108359,0.455575,0.597941,91.567903,119.921018,79.679854,10820.885453,-10741.205599,0.995998,135.261068,-134.26507,6.846267,0.085578,686.78193,0.621622,23,0.511628,22,0.488372,21,0.378378,14,0.511111,0.621622,0.560976,0.110551,0.57291,0.50532,0.55,0.440006,0.559994,0.45,0.558889,0.55,0.548874,0.110551,0.57291,0.555415,0.549719,0.55,0.01,0,0.015625,0,15.625,0,24374,139150,17056,83.75,82.5,'Number of leaves: 58\nSize of the tree: 115\n',115,58,58
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,8,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,726,80,47,33,0,58.75,41.25,0,0.178082,0.426656,0.55475,85.755345,111.25885,79.679854,6522.786675,-6443.106821,0.995998,81.534833,-80.538835,11.437144,0.142964,1147.314916,0.621622,23,0.44186,19,0.55814,24,0.378378,14,0.547619,0.621622,0.582278,0.179479,0.627907,0.530607,0.5875,0.407739,0.592261,0.4125,0.592747,0.5875,0.587822,0.179479,0.627907,0.617207,0.587436,0.5875,0.012,0,0.015625,0,15.625,0,22190,139150,17056,91.25,83.125,'Number of leaves: 52\nSize of the tree: 103\n',103,52,52
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,9,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,726,80,52,28,0,65,35,0,0.306502,0.401978,0.559594,80.795161,112.230339,79.679854,18293.306043,-18213.626189,0.995998,228.666326,-227.670327,16.583024,0.207288,1663.522833,0.72973,27,0.418605,18,0.581395,25,0.27027,10,0.6,0.72973,0.658537,0.312701,0.609365,0.528662,0.65,0.338875,0.661125,0.35,0.661429,0.65,0.649124,0.312701,0.609365,0.578431,0.649781,0.65,0.012,0,0,0,0,0,29106,139150,17056,78.75,75,'Number of leaves: 71\nSize of the tree: 141\n',141,71,71
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,10,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,726,80,53,27,0,66.25,33.75,0,0.332509,0.405394,0.516847,81.481674,103.657167,79.679854,7579.657389,-7499.977535,0.995998,94.745717,-93.749719,16.426459,0.205331,1647.817114,0.756757,28,0.418605,18,0.581395,25,0.243243,9,0.608696,0.756757,0.674699,0.341058,0.639535,0.567913,0.6625,0.324348,0.675652,0.3375,0.676742,0.6625,0.661074,0.341058,0.639535,0.606357,0.662025,0.6625,0.009,0,0.015625,0,15.625,0,14910,139150,17056,91.25,91.875,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,1,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.903485,0.035618,0.175294,11.01026,43.98262,68.945233,2153.760388,-2084.815155,0.71818,22.435004,-21.716825,60.528219,0.630502,8208.805804,0.974026,75,0.052632,1,0.947368,18,0.025974,2,0.986842,0.974026,0.980392,0.903953,0.983937,0.993663,0.96875,0.047356,0.952644,0.03125,0.969655,0.96875,0.969049,0.903953,0.983937,0.972819,0.951735,0.96875,0.002,0,0,0,0,0,7048,60970,7978,96.875,50,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,2,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.903485,0.036028,0.175578,11.137027,44.053991,68.945233,2153.991536,-2085.046303,0.71818,22.437412,-21.719232,60.468988,0.629885,8200.772917,0.974026,75,0.052632,1,0.947368,18,0.025974,2,0.986842,0.974026,0.980392,0.903953,0.94566,0.975255,0.96875,0.047356,0.952644,0.03125,0.969655,0.96875,0.969049,0.903953,0.94566,0.954957,0.951735,0.96875,0.002,0,0,0,0,0,7412,60970,7978,96.875,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,3,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,96,0,0,100,0,0,1,0.002395,0.003318,0.728059,0.817026,70.876475,0.332419,70.544056,0.738297,0.003463,0.734834,70.544056,0.734834,9596.232107,1,76,0,0,1,20,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.001,0,0,0,0,7776,60970,7978,100,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,4,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.934426,0.025105,0.14326,7.632739,35.275219,70.876475,14.420035,56.45644,0.738297,0.150209,0.588088,65.065492,0.677766,8850.973362,1,76,0.1,2,0.9,18,0,0,0.974359,1,0.987013,0.936442,0.966447,0.982794,0.979167,0.079167,0.920833,0.020833,0.979701,0.979167,0.978754,0.936442,0.966447,0.971413,0.967191,0.979167,0.001,0,0,0,0,0,7776,60970,7978,97.916667,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,5,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.967828,0.014494,0.102317,4.406761,25.193771,70.876475,1074.568379,-1003.691904,0.738297,11.193421,-10.455124,67.699631,0.705204,9209.299967,1,76,0.05,1,0.95,19,0,0,0.987013,1,0.993464,0.96833,0.958882,0.978939,0.989583,0.039583,0.960417,0.010417,0.989719,0.989583,0.989484,0.96833,0.958882,0.97508,0.983912,0.989583,0.002,0,0,0,0,0,7412,60970,7978,98.958333,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,6,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.903485,0.032254,0.176108,9.806429,43.363629,70.876475,2154.532426,-2083.655951,0.738297,22.443046,-21.704749,62.911183,0.655325,8557.918867,0.986842,75,0.1,2,0.9,18,0.013158,1,0.974026,0.986842,0.980392,0.903953,0.946382,0.972704,0.96875,0.081908,0.918092,0.03125,0.968472,0.96875,0.968451,0.903953,0.946382,0.956963,0.951735,0.96875,0.002,0,0,0,0,0,7776,60970,7978,96.875,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,7,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.968992,0.013378,0.102319,4.067377,25.194276,70.876475,1074.413822,-1003.537347,0.738297,11.191811,-10.453514,67.854189,0.706814,9230.324686,0.986842,75,0,0,1,20,0.013158,1,1,0.986842,0.993377,0.969458,0.992434,0.997259,0.989583,0.002741,0.997259,0.010417,0.990079,0.989583,0.989676,0.969458,0.992434,0.986504,0.984494,0.989583,0.002,0,0,0,0,0,7776,60970,7978,98.958333,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,8,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.934426,0.024752,0.144515,7.525668,35.584359,70.876475,2148.54639,-2077.669915,0.738297,22.380692,-21.642395,65.113156,0.678262,8857.457195,1,76,0.1,2,0.9,18,0,0,0.974359,1,0.987013,0.936442,0.919737,0.959809,0.979167,0.079167,0.920833,0.020833,0.979701,0.979167,0.978754,0.936442,0.919737,0.951689,0.967191,0.979167,0.002,0,0.015625,0,15.625,0,7412,60970,7978,97.916667,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,9,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.873684,0.039553,0.189575,12.025636,46.679599,70.876475,3223.777354,-3152.900878,0.738297,33.581014,-32.842717,61.273729,0.638268,8335.173104,0.973684,74,0.1,2,0.9,18,0.026316,2,0.973684,0.973684,0.973684,0.873684,0.960197,0.981016,0.958333,0.084649,0.915351,0.041667,0.958333,0.958333,0.958333,0.873684,0.960197,0.956982,0.936842,0.958333,0.002,0,0,0,0,0,7048,60970,7978,96.875,50.520833,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,10,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.936842,0.025748,0.143567,7.828333,35.350989,70.876475,15.20413,55.672345,0.738297,0.158376,0.57992,64.973955,0.676812,8838.521448,0.986842,75,0.05,1,0.95,19,0.013158,1,0.986842,0.986842,0.986842,0.936842,0.975987,0.988886,0.979167,0.042325,0.957675,0.020833,0.979167,0.979167,0.979167,0.936842,0.975987,0.973214,0.968421,0.979167,0.002,0,0,0,0,0,6684,60970,7978,97.916667,50,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,1,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.966527,0.012811,0.102116,3.96029,25.621695,68.945233,1074.332419,-1005.387186,0.71818,11.190963,-10.472783,66.010285,0.687607,8952.280835,1,77,0.052632,1,0.947368,18,0,0,0.987179,1,0.993548,0.967069,0.956596,0.979152,0.989583,0.042215,0.957785,0.010417,0.989717,0.989583,0.989476,0.967069,0.956596,0.974923,0.983261,0.989583,0.002,0,0,0,0,0,7776,60970,7978,98.958333,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,2,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.863345,0.045065,0.203591,13.930778,51.082537,68.945233,3228.410658,-3159.465425,0.71818,33.629278,-32.911098,58.055599,0.604746,7873.470329,0.987013,76,0.157895,3,0.842105,16,0.012987,1,0.962025,0.987013,0.974359,0.865368,0.9108,0.957696,0.958333,0.129215,0.870785,0.041667,0.957899,0.958333,0.957443,0.865368,0.9108,0.939165,0.931624,0.958333,0.001,0,0,0,0,0,6684,60970,7978,95.833333,50,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,3,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.968992,0.012495,0.102108,3.799032,25.142399,70.876475,1074.28854,-1003.412064,0.738297,11.190506,-10.452209,67.979471,0.708119,9247.367088,0.986842,75,0,0,1,20,0.013158,1,1,0.986842,0.993377,0.969458,0.993421,0.997259,0.989583,0.002741,0.997259,0.010417,0.990079,0.989583,0.989676,0.969458,0.993421,0.987909,0.984494,0.989583,0.002,0,0.015625,0,15.625,0,7776,60970,7978,98.958333,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,4,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.873684,0.046053,0.204299,14.001775,50.305021,70.876475,4296.612546,-4225.736071,0.738297,44.756381,-44.018084,59.830071,0.62323,8138.789868,0.973684,74,0.1,2,0.9,18,0.026316,2,0.973684,0.973684,0.973684,0.873684,0.898026,0.952963,0.958333,0.084649,0.915351,0.041667,0.958333,0.958333,0.958333,0.873684,0.898026,0.919186,0.936842,0.958333,0.004,0,0,0,0,0,7412,60970,7978,95.833333,50.520833,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,5,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.873684,0.045078,0.203989,13.705486,50.228784,70.876475,3230.279333,-3159.402858,0.738297,33.648743,-32.910446,59.967445,0.624661,8157.477066,0.973684,74,0.1,2,0.9,18,0.026316,2,0.973684,0.973684,0.973684,0.873684,0.926316,0.965226,0.958333,0.084649,0.915351,0.041667,0.958333,0.958333,0.958333,0.873684,0.926316,0.933412,0.936842,0.958333,0.001,0,0,0,0,0,7412,60970,7978,95.833333,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,6,weka.classifiers.trees.J48,'-C 0.3 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.899721,0.035325,0.174107,10.740011,42.870843,70.876475,2152.754907,-2081.878432,0.738297,22.42453,-21.686234,62.471101,0.650741,8498.053723,1,76,0.15,3,0.85,17,0,0,0.962025,1,0.980645,0.90428,0.945066,0.971907,0.96875,0.11875,0.88125,0.03125,0.969937,0.96875,0.967786,0.90428,0.945066,0.959002,0.949782,0.96875,0.002,0,0,0,0,0,6684,60970,7978,97.916667,53.645833,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
