@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,57,10,0,85.074627,14.925373,0,0.697107,0.243842,0.336396,49.093851,67.460547,66.74039,36.278601,30.461789,0.996125,0.541472,0.454654,36.472205,0.544361,3668.120192,0.916667,33,0.225806,7,0.774194,24,0.083333,3,0.825,0.916667,0.868421,0.70228,0.911738,0.911435,0.850746,0.159886,0.840114,0.149254,0.854561,0.850746,0.849527,0.70228,0.911738,0.899669,0.848004,0.850746,0.02,0,0,0,0,0,4301,48356,6853,100,97.761194,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,605,68,58,10,0,85.294118,14.705882,0,0.702016,0.225905,0.344634,45.531777,69.196722,67.617655,37.597014,30.020641,0.994377,0.552897,0.44148,38.759747,0.569996,3897.435765,0.891892,33,0.193548,6,0.806452,25,0.108108,4,0.846154,0.891892,0.868421,0.703266,0.906713,0.893319,0.852941,0.154598,0.845402,0.147059,0.853409,0.852941,0.852425,0.703266,0.906713,0.896113,0.850877,0.852941,0.013,0,0.015625,0,15.625,0,4301,48279,6930,100,93.382353,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,605,68,54,14,0,79.411765,20.588235,0,0.580617,0.260486,0.385692,52.50166,77.440473,67.617655,45.875252,21.742403,0.994377,0.674636,0.319741,33.943199,0.499165,3413.114082,0.864865,32,0.290323,9,0.709677,22,0.135135,5,0.780488,0.864865,0.820513,0.58483,0.870532,0.867092,0.794118,0.219575,0.780425,0.205882,0.796137,0.794118,0.792297,0.58483,0.870532,0.850205,0.789567,0.794118,0.008,0,0,0,0,0,4301,48279,6930,100,91.911765,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,605,68,58,10,0,85.294118,14.705882,0,0.703575,0.209074,0.337401,42.139519,67.744423,67.617655,38.072315,29.54534,0.994377,0.559887,0.43449,41.188777,0.605717,4141.683732,0.864865,32,0.16129,5,0.83871,26,0.135135,5,0.864865,0.864865,0.864865,0.703575,0.892328,0.872904,0.852941,0.149367,0.850633,0.147059,0.852941,0.852941,0.852941,0.703575,0.892328,0.86357,0.851787,0.852941,0.008,0,0,0,0,0,4301,48279,6930,98.529412,91.911765,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,55,12,0,82.089552,17.910448,0,0.638164,0.242562,0.368774,48.835996,73.953649,66.74039,43.835551,22.904839,0.996125,0.654262,0.341863,35.643941,0.531999,3584.819256,0.861111,31,0.225806,7,0.774194,24,0.138889,5,0.815789,0.861111,0.837838,0.639327,0.887993,0.900181,0.820896,0.185591,0.814409,0.179104,0.821248,0.820896,0.820331,0.639327,0.887993,0.853935,0.818919,0.820896,0.009,0,0.015625,0,15.625,0,4301,48356,6853,95.522388,82.089552,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,56,11,0,83.58209,16.41791,0,0.670541,0.234529,0.351708,47.218786,70.531073,66.74039,39.001268,27.739122,0.996125,0.582108,0.414017,37.232819,0.555714,3744.617532,0.833333,30,0.16129,5,0.83871,26,0.166667,6,0.857143,0.833333,0.84507,0.670842,0.896057,0.910018,0.835821,0.163778,0.836222,0.164179,0.836487,0.835821,0.835968,0.670842,0.896057,0.871516,0.835234,0.835821,0.005,0,0,0,0,0,4301,48356,6853,98.507463,91.791045,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,56,11,0,83.58209,16.41791,0,0.669062,0.224825,0.347191,45.264955,69.625253,66.74039,37.469066,29.271324,0.996125,0.55924,0.436885,38.203941,0.570208,3842.286218,0.861111,31,0.193548,6,0.806452,25,0.138889,5,0.837838,0.861111,0.849315,0.669365,0.902778,0.896429,0.835821,0.168258,0.831742,0.164179,0.835754,0.835821,0.8356,0.669365,0.902778,0.886974,0.834494,0.835821,0.004,0,0,0,0,0,4301,48356,6853,98.507463,81.343284,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,54,13,0,80.597015,19.402985,0,0.60355,0.254478,0.380593,51.235284,76.32379,66.74039,45.024487,21.715902,0.996125,0.672007,0.324118,34.212314,0.510632,3440.836199,0.916667,33,0.322581,10,0.677419,21,0.083333,3,0.767442,0.916667,0.835443,0.617791,0.866935,0.851318,0.80597,0.211884,0.788116,0.19403,0.817208,0.80597,0.802219,0.617791,0.866935,0.834926,0.79954,0.80597,0.007,0,0.015625,0,15.625,0,4301,48356,6853,98.507463,91.791045,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,53,14,0,79.104478,20.895522,0,0.58274,0.267083,0.400738,53.898253,80.574108,66.488989,48.700472,17.788517,0.992373,0.726873,0.2655,32.14075,0.479713,3231.144903,0.756757,28,0.166667,5,0.833333,25,0.243243,9,0.848485,0.756757,0.8,0.586926,0.851351,0.896433,0.791045,0.200955,0.799045,0.208955,0.797802,0.791045,0.791604,0.586926,0.851351,0.835465,0.790625,0.791045,0.005,0,0,0,0,0,4301,48356,6853,97.014925,83.58209,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,59,8,0,88.059701,11.940299,0,0.755474,0.187378,0.298583,37.813563,60.034314,66.488989,30.413906,36.075084,0.992373,0.453939,0.538434,43.540377,0.649856,4377.161896,0.945946,35,0.2,6,0.8,24,0.054054,2,0.853659,0.945946,0.897436,0.761185,0.925225,0.902023,0.880597,0.134651,0.865349,0.119403,0.884741,0.880597,0.879394,0.761185,0.925225,0.907353,0.877289,0.880597,0.008,0,0,0,0,0,4301,48356,6853,98.507463,82.835821,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,56,11,0,83.58209,16.41791,0,0.669062,0.242071,0.357591,48.850753,71.898687,66.488989,41.349774,25.139215,0.992373,0.617161,0.375212,36.095335,0.538736,3628.703644,0.837838,31,0.166667,5,0.833333,25,0.162162,6,0.861111,0.837838,0.849315,0.669365,0.881532,0.883286,0.835821,0.16465,0.83535,0.164179,0.836637,0.835821,0.836042,0.669365,0.881532,0.854457,0.834494,0.835821,0.005,0,0,0,0,0,4301,48356,6853,97.014925,85.820896,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,605,68,55,13,0,80.882353,19.117647,0,0.611599,0.264661,0.388989,53.343239,78.102472,67.617655,47.909704,19.707951,0.994377,0.704554,0.289823,33.645772,0.494791,3383.206702,0.864865,32,0.258065,8,0.741935,23,0.135135,5,0.8,0.864865,0.831169,0.614071,0.835222,0.820332,0.808824,0.202023,0.797977,0.191176,0.809769,0.808824,0.807687,0.614071,0.835222,0.808652,0.805415,0.808824,0.011,0,0.015625,0,15.625,0,4301,48279,6930,98.529412,95.588235,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,605,68,55,13,0,80.882353,19.117647,0,0.615652,0.26524,0.397432,53.459915,79.797638,67.617655,50.061803,17.555852,0.994377,0.736203,0.258174,33.355883,0.490528,3354.057271,0.810811,30,0.193548,6,0.806452,25,0.189189,7,0.833333,0.810811,0.821918,0.615921,0.845248,0.871738,0.808824,0.191561,0.808439,0.191176,0.809589,0.808824,0.809031,0.615921,0.845248,0.817679,0.807784,0.808824,0.009,0,0.015625,0,15.625,0,4301,48279,6930,97.058824,91.911765,?
