@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,7,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,318,2,0,99.375,0.625,0,0.981123,0.012999,0.061045,3.963541,15.08733,234.962246,7.261645,227.700601,0.734257,0.022693,0.711564,225.220942,0.703815,30599.470428,0.992126,252,0,0,1,66,0.007874,2,1,0.992126,0.996047,0.981298,0.999881,0.999969,0.99375,0.001624,0.998376,0.00625,0.993934,0.99375,0.993784,0.981298,0.999881,0.999884,0.990561,0.99375,0.131,0,0.125,0,125,0,9162,45514,23434,100,51.5625,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,7,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,317,3,0,99.0625,0.9375,0,0.970877,0.014542,0.078448,4.434042,19.388402,234.962246,9.98485,224.977396,0.734257,0.031203,0.703054,224.33478,0.701046,30479.072703,1,254,0.045455,3,0.954545,63,0,0,0.988327,1,0.994129,0.971289,0.999702,0.999923,0.990625,0.03608,0.96392,0.009375,0.990734,0.990625,0.990544,0.971289,0.999702,0.999708,0.985437,0.990625,0.116,0.016,0.125,0.015625,125,15.625,9162,45514,23434,100,52.1875,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,316,4,0,98.75,1.25,0,0.960947,0.021698,0.109014,6.616033,26.942706,234.962246,20.422487,214.53976,0.734257,0.06382,0.670437,218.286806,0.682146,29657.369297,1,254,0.060606,4,0.939394,62,0,0,0.984496,1,0.992188,0.961681,0.99833,0.999566,0.9875,0.048106,0.951894,0.0125,0.987694,0.9875,0.987354,0.961681,0.99833,0.998456,0.980469,0.9875,0.12,0,0.125,0,125,0,9162,45514,23434,99.6875,52.96875,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,317,3,0,99.0625,0.9375,0,0.971841,0.015396,0.070802,4.694393,17.498682,234.962246,9.084319,225.877927,0.734257,0.028388,0.705869,224.126047,0.700394,30450.713246,0.988189,251,0,0,1,66,0.011811,3,1,0.988189,0.994059,0.972226,0.999821,0.999954,0.990625,0.002436,0.997564,0.009375,0.991033,0.990625,0.990701,0.972226,0.999821,0.999827,0.985919,0.990625,0.132,0,0.125,0,125,0,9162,45514,23434,100,52.03125,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,317,3,0,99.0625,0.9375,0,0.970877,0.016127,0.08582,4.91749,21.210472,234.962246,12.648672,222.313574,0.734257,0.039527,0.69473,224.530752,0.701659,30505.698279,1,254,0.045455,3,0.954545,63,0,0,0.988327,1,0.994129,0.971289,0.999702,0.999922,0.990625,0.03608,0.96392,0.009375,0.990734,0.990625,0.990544,0.971289,0.999702,0.999718,0.985437,0.990625,0.139,0,0.140625,0,140.625,0,9162,45514,23434,99.6875,52.1875,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,317,3,0,99.0625,0.9375,0,0.970877,0.016668,0.083172,5.082447,20.555962,234.962246,13.013677,221.948569,0.734257,0.040668,0.693589,224.171642,0.700536,30456.908036,1,254,0.045455,3,0.954545,63,0,0,0.988327,1,0.994129,0.971289,0.999165,0.999782,0.990625,0.03608,0.96392,0.009375,0.990734,0.990625,0.990544,0.971289,0.999165,0.999234,0.985437,0.990625,0.11,0,0.109375,0,109.375,0,9162,45514,23434,99.6875,52.5,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,315,5,0,98.4375,1.5625,0,0.952545,0.016597,0.080662,5.060598,19.935598,234.962246,10.267163,224.695083,0.734257,0.032085,0.702172,222.403766,0.695012,30216.716895,0.988189,251,0.030303,2,0.969697,64,0.011811,3,0.992095,0.988189,0.990138,0.952588,0.999582,0.999892,0.984375,0.026489,0.973511,0.015625,0.98449,0.984375,0.984418,0.952588,0.999582,0.999598,0.976272,0.984375,0.143,0,0.140625,0,140.625,0,9162,45514,23434,100,51.875,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,317,3,0,99.0625,0.9375,0,0.970877,0.018864,0.091936,5.752063,22.721957,234.962246,15.722833,219.239413,0.734257,0.049134,0.685123,222.491551,0.695286,30228.643817,1,254,0.045455,3,0.954545,63,0,0,0.988327,1,0.994129,0.971289,0.999344,0.999829,0.990625,0.03608,0.96392,0.009375,0.990734,0.990625,0.990544,0.971289,0.999344,0.999384,0.985437,0.990625,0.134,0.001,0.140625,0,140.625,0,9162,45514,23434,99.6875,52.65625,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,314,6,0,98.125,1.875,0,0.943991,0.022923,0.110848,6.989436,27.396145,234.962246,17.896262,217.065985,0.734257,0.055926,0.678331,216.340292,0.676063,29392.907677,0.980315,249,0.015152,1,0.984848,65,0.019685,5,0.996,0.980315,0.988095,0.944649,0.999284,0.999815,0.98125,0.016087,0.983913,0.01875,0.982093,0.98125,0.981451,0.944649,0.999284,0.999315,0.971989,0.98125,0.15,0,0.15625,0,156.25,0,9162,45514,23434,100,52.5,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,318,2,0,99.375,0.625,0,0.980695,0.011136,0.073329,3.395621,18.123298,234.962246,10.920822,224.041424,0.734257,0.034128,0.700129,227.33191,0.710412,30886.275396,1,254,0.030303,2,0.969697,64,0,0,0.992188,1,0.996078,0.980878,0.999642,0.999907,0.99375,0.024053,0.975947,0.00625,0.993799,0.99375,0.993714,0.980878,0.999642,0.999659,0.990347,0.99375,0.131,0,0.125,0,125,0,9162,45514,23434,99.6875,51.09375,?
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,640,320,316,4,0,98.75,1.25,0,0.960947,0.020788,0.098489,6.338574,24.341502,234.962246,14.99403,219.968216,0.734257,0.046856,0.687401,219.949456,0.687342,29883.263969,1,254,0.060606,4,0.939394,62,0,0,0.984496,1,0.992188,0.961681,0.999105,0.999767,0.9875,0.048106,0.951894,0.0125,0.987694,0.9875,0.987354,0.961681,0.999105,0.99916,0.980469,0.9875,0.139,0.001,0.125,0,125,0,9162,45514,23434,100,53.59375,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170203.1511,537,269,197,72,0,73.234201,26.765799,0,0.467561,0.3556,0.418254,71.429873,83.817118,268.23029,200.674827,67.555463,0.997139,0.746003,0.251136,83.467318,0.310287,8375.222823,0.793651,100,0.321678,46,0.678322,97,0.206349,26,0.684932,0.793651,0.735294,0.47276,0.805694,0.717311,0.732342,0.26037,0.73963,0.267658,0.740051,0.732342,0.73212,0.47276,0.805694,0.792216,0.732309,0.732342,0.195,0.001,0.1875,0,187.5,0,13663,103429,52777,100,93.30855,?
